name,price,reviews,ratings,processor,memory,display,gpu,bettery
Dell Inspiron 15 3515 (D560524WIN9S) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 256 GB SSD),"<span class=""price txt-w-b"">₹36,790</span>",3.9/5,31 Ratings,"AMD Dual Core Ryzen 3-3250U, 3.4 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,AMD Radeon GPU,"65W, Upto 7 Hrs Battery Life"
Dell Vostro 5620 (D552268WIN9S) Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹71,000</span>",4.4/5,21 Ratings,Intel Core i5-1240P (12th Gen) Processor,8 GB RAM | 512 GB SSD Storage,16″ (40.64 cm) Display,Intel Integrated GPU,"65W, Upto 6 Hrs Battery Life"
Apple MacBook Pro M2 Pro MNWC3HN/A Ultrabook (16.2 Inch | Apple M2 Pro | 16 GB | macOS Ventura | 512 GB SSD),"<span class=""price txt-w-b"">₹249,900</span>",5.0/5,14 Ratings,"Apple M2 Pro, 3.4 Ghz Processor",16 GB RAM | 512 GB SSD Storage,16.2″ (41.15 cm) Display,Apple M2 Pro GPU,"67W, Upto 18 Hrs Battery Life"
ASUS VivoBook Go 14 E1404FA-NK331W Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹35,990</span>",4.2/5,23 Ratings,"AMD Quad Core Ryzen 3 - 7320U, 4.0 Ghz Processor",8 GB RAM | 1 TB SSD Storage,14″ (35.56 cm) Display,AMD Radeon GPU,45W Adapter
ASUS ROG Zephyrus G14 GA401QM-K2330TS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),"<span class=""price txt-w-b"">₹133,520</span>",4.2/5,23 Ratings,"AMD Octa Core Ryzen 9 5900HS, 3.0 Ghz Processor",16 GB RAM | 1 TB SSD Storage,14″ (35.56 cm) LED Display,"NVIDIA GeForce RTX 3060 GPU, 6 GB VRAM",76W Adapter
Dell Vostro 3400 (D552260WIN9D) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹56,990</span>",4.1/5,25 Ratings,"Intel Core i5-1135G7 (11th Gen), 2.4 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel Integrated GPU,65W Adapter
Dell Inspiron 14 7420 (D560903WIN9S) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹76,519</span>",4.1/5,25 Ratings,"Intel Core i5-1235U (12th Gen), 3.3 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display With Touchscreen,Intel UHD GPU,"65W, Upto 7 Hrs Battery Life"
Gigabyte G5 ME-51IN213SH (RC55ME) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹95,555</span>",4.5/5,19 Ratings,"Intel Core i5-12500H (12th Gen), 2.5 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3050 Ti GPU, 4 GB VRAM",Windows 11 Home Basic
Apple MacBook Pro MR7J3HN/A M3 Ultrabook (14.2 Inch | Apple M3 | 8 GB | macOS Sonoma | 512 GB SSD),"<span class=""price txt-w-b"">₹155,990</span>",4.6/5,17 Ratings,Apple M3 Processor,8 GB RAM | 512 GB SSD Storage,14.2″ (36.07 cm) Display,"70W, Upto 22 Hrs Battery Life",macOS Sonoma
ASUS ROG Zephyrus G14 GA401QC-HZ093TS Laptop (14 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),"<span class=""price txt-w-b"">₹120,790</span>",4.4/5,19 Ratings,"AMD Octa Core Ryzen 9-5900HS, 3.1 Ghz Processor",16 GB RAM | 1 TB SSD Storage,14″ (35.56 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 4 GB VRAM","65W, Upto 12 Hrs Battery Life"
Samsung Galaxy Book Pro 360 Intel Evo 13 2 Pro 360 13 Laptop (13.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹89,490</span>",3.3/5,76 Ratings,"Intel Core i7-1260P (12th Gen), 4.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,13.3″ (33.78 cm) AMOLED Display With Touchscreen,Intel Iris Xe GPU,"65W, Upto 17 Hrs Battery Life"
MSI Katana 17 B13UDXK-255IN Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹89,990</span>",4.1/5,24 Ratings,"Intel Core i7-13620H, 4.8 Ghz Processor",16 GB RAM | 512 GB SSD Storage,17.3″ (43.94 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 6 GB VRAM",Windows 11 Home Basic
ASUS VivoBook 15 X515MA-BR022WS Laptop (15.6 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹26,990</span>",4.0/5,27 Ratings,"Intel Celeron Dual Core - N4020, 1.1 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD 600 GPU,"33W, Upto 3 Hrs Battery Life"
Lenovo V15 (82TTA02UIH) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹44,990</span>",4.5/5,18 Ratings,"Intel Core i5-1235U (12th Gen), 3.3 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,Intel Iris Xe GPU,"65W, Upto 5 Hrs Battery Life"
HP 255 G9 (7B1L8PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹32,490</span>",4.3/5,20 Ratings,"AMD Hexa Core Ryzen 5 - 5625U, 2.6 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,AMD Radeon GPU,"45W, Upto 4 Hrs Battery Life"
ASUS VivoBook 15 OLED M1505YA-LK541WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹65,990</span>",3.6/5,42 Ratings,"AMD Hexa Core Ryzen 5 - 7530U, 4.2 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) OLED Display,AMD Radeon GPU,65W Adapter
Dell Inspiron 15 3525 (D560927WIN9S) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹36,990</span>",3.9/5,30 Ratings,"AMD Hexa Core Ryzen 5 - 5500U, 2.1 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,AMD Radeon GPU,Upto 7 Hrs Battery Life
MSI Pulse 15 B13VFK-293IN Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹126,990</span>",4.7/5,15 Ratings,"Intel Core i7-13700H (13th Gen), 3.4 Ghz Processor",16 GB RAM | 1 TB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 4060 GPU, 8 GB VRAM",240W Adapter
ASUS ZenBook Flip 13 UX363EA-HP296R Laptop (13.3 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),"<span class=""price txt-w-b"">₹89,990</span>",4.3/5,20 Ratings,Intel Core i5-1135G7 (11th Gen) Processor,8 GB RAM | 512 GB SSD Storage,13.3″ (33.78 cm) OLED Display With Touchscreen,Intel Iris Xe GPU,Windows 10 Home Basic
ASUS Zenbook 14X OLED Space Edition UX5401ZAS-KN711WS X Space Edition UX5401ZAS-KN711WS Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹134,080</span>",4.2/5,22 Ratings,"Intel EVO Core i7-12700H (12th Gen), 2.3 Ghz Processor",16 GB RAM | 1 TB SSD Storage,14″ (35.56 cm) OLED Display With Touchscreen,Intel Iris Xe GPU,"63W, Upto 10 Hrs Battery Life"
Samsung Galaxy Book Pro 360 Intel Evo 15 2 Pro 360 15 Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹124,990</span>",3.3/5,76 Ratings,"Intel Core i7-1260P (12th Gen), 4.8 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) AMOLED Display With Touchscreen,Intel Iris Xe GPU,"65W, Upto 20 Hrs Battery Life"
Samsung Galaxy Book Pro 360 Intel Evo 13 2 Pro 360 13 Laptop (13.3 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹110,990</span>",3.3/5,76 Ratings,"Intel Core i5-1240P (12th Gen), 4.8 Ghz Processor",16 GB RAM | 512 GB SSD Storage,13.3″ (33.78 cm) AMOLED Display With Touchscreen,Intel Iris Xe GPU,"65W, Upto 21 Hrs Battery Life"
ASUS Zenbook 14 Flip OLED UN5401QA-KN511WS Laptop (14 Inch | AMD Hexa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹91,990</span>",4.0/5,26 Ratings,"AMD Ryzen 5 5600H, 4.2 Ghz Processor",16 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) OLED Display With Touchscreen,AMD Radeon GPU,"63W, Upto 10 Hrs Battery Life"
Apple MacBook Pro M2 Pro MNW93HN/A Ultrabook (16.2 Inch | Apple M2 Pro | 16 GB | macOS Ventura | 1 TB SSD),"<span class=""price txt-w-b"">₹269,900</span>",4.7/5,15 Ratings,"Apple M2 Pro, 3.4 Ghz Processor",16 GB RAM | 1 TB SSD Storage,16.2″ (41.15 cm) Display,Apple M2 GPU,"140W, Upto 22 Hrs Battery Life"
ASUS ROG Flow X16 GV601RM-M6054WS Laptop (16 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹191,990</span>",4.4/5,18 Ratings,"AMD Octa Core Ryzen 7 - 6800HS, 4.7 Ghz Processor",16 GB RAM | 1 TB SSD Storage,16″ (40.64 cm) Display With Touchscreen,"NVIDIA GeForce RTX 3060 GPU, 6 GB VRAM","65W, Upto 8 Hrs Battery Life"
HP Victus 15-fa0354TX (6N031PA) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹100,990</span>",3.9/5,27 Ratings,"Intel Core i7-12650H (12th Gen), 4.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3050 Ti GPU, 4 GB VRAM","65W, Upto 10.30 Hrs Battery Life"
HP Envy x360 15-fe0028TU (8C4R7PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹79,990</span>",4.8/5,14 Ratings,"Intel Core i5-1335U (13th Gen), 4.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display With Touchscreen,Intel Iris Xe GPU,65W Adapter
ASUS VivoBook 15 X1502ZA-EJ514WS Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹57,900</span>",3.9/5,27 Ratings,"Intel Core i5-1235U (12th Gen), 1.3 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,Intel Iris Xe GPU,"65W, Upto 8 Hrs Battery Life"
Dell Inspiron 15 (D560815WIN9B) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),"<span class=""price txt-w-b"">₹31,357</span>",3.2/5,130 Ratings,"Intel Core i3-1115G4 (11th Gen), 4.0 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD GPU,65W Adapter
ASUS ROG Zephyrus M16 GU603ZM-K8035WS Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹179,990</span>",4.4/5,18 Ratings,"Intel Core i7-12700H (12th Gen), 4.7 Ghz Processor",16 GB RAM | 1 TB SSD Storage,16″ (40.64 cm) Display,"NVIDIA GeForce RTX 3060 GPU, 6 GB VRAM","65W, Upto 10 Hrs Battery Life"
Dell Vostro 3420 (D552339WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹45,990</span>",3.6/5,42 Ratings,"Intel Core i5-1135G7 (11th Gen), 4.2 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel UHD GPU,Upto 4 Hrs Battery Life
MSI Katana GF66 12UE-1002IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹119,527</span>",4.4/5,17 Ratings,"Intel Core i7-12650H (12th Gen), 4.7 Ghz Processor",16 GB RAM | 1 TB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3060 GPU, 6 GB VRAM",65W Adapter
Dell G15-5525 (D560819WIN9B) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹80,020</span>",3.9/5,26 Ratings,"AMD Octa Core Ryzen 7 - 6800H, 3.3 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 4 GB VRAM","65W, Upto 7 Hrs Battery Life"
HP Victus 16-r0075TX (834G9PA) Laptop (16.1 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹86,261</span>",4.0/5,24 Ratings,"Intel Core i5-13500HX (13th Gen), 4.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,16.1″ (40.89 cm) Display,"NVIDIA GeForce RTX 4050 GPU, 6 GB VRAM",230W Adapter
Lenovo V15 G3 (82TTA01EIN) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD),"<span class=""price txt-w-b"">₹33,018</span>",3.8/5,32 Ratings,"Intel Core i3-1215U (12th Gen), 0.8 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD GPU,Upto 5.3 Hrs Battery Life
Dell Inspiron 15 3511 (D560570WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),"<span class=""price txt-w-b"">₹42,299</span>",4.0/5,23 Ratings,"Intel Core i3-1115G4 (11th Gen), 1.7 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD GPU,"65W, Upto 7 Hrs Battery Life"
Apple MacBook Pro M2 Max MPHG3HN/A Ultrabook (14.2 Inch | Apple M2 Max | 32 GB | macOS Ventura | 1 TB SSD),"<span class=""price txt-w-b"">₹309,900</span>",4.8/5,13 Ratings,"Apple M2 Max, 3.4 Ghz Processor",32 GB RAM | 1 TB SSD Storage,14.2″ (36.07 cm) Display,Apple M2 Max GPU,67W Adapter
Lenovo V15 (82KBA01HIH) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),"<span class=""price txt-w-b"">₹32,990</span>",4.2/5,20 Ratings,"Intel Core i3-1115G4 (11th Gen), 3.0 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD GPU,"65W, Upto 5.5 Hrs Battery Life"
ASUS VivoBook Go 15 OLED E1504FA-LK541WS Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹51,990</span>",4.0/5,22 Ratings,"AMD Quad Core Ryzen 5-7520U, 4.2 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) OLED Display,AMD Radeon GPU,"65W, Upto 8 Hrs Battery Life"
Acer Aspire 3 A315-24 (NX.KDESI.004) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹32,590</span>",3.7/5,31 Ratings,"AMD Quad Core Ryzen 5-7520U, 2.8 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,AMD Radeon GPU,45W Adapter
Lenovo V15 Gen 2 (82KBA02UIH) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),"<span class=""price txt-w-b"">₹32,990</span>",4.2/5,20 Ratings,"Intel Core i3-1115G4 (11th Gen), 3.0 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,Intel UHD GPU,"65W, Upto 5 Hrs Battery Life"
HP Pavilion 15-EG2019TX (6D4K3PA) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹70,990</span>",3.7/5,33 Ratings,"Intel Core i5-1235U (12th Gen), 4.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce MX550 GPU, 2 GB VRAM",41W Adapter
ASUS VivoBook 14 X415EA-EK522WS Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹48,990</span>",4.0/5,24 Ratings,"Intel Core i5-1135G7 (11th Gen), 2.4 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel UHD GPU,"65W, Upto 6 Hrs Battery Life"
Dell Inspiron 15 3511 (D560666WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),"<span class=""price txt-w-b"">₹58,999</span>",3.6/5,37 Ratings,"Intel Core i5-1135G7 (11th Gen), 2.4 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,Intel Integrated GPU,"65W, Upto 7 Hrs Battery Life"
ASUS ROG Strix G16 G614JU-N3200WS Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹125,990</span>",4.4/5,16 Ratings,"Intel Core i7-13650HX (13th Gen), 4.8 Ghz Processor",16 GB RAM | 1 TB SSD Storage,16″ (40.64 cm) Display,"NVIDIA GeForce RTX 4050 GPU, 6 GB VRAM",Windows 11 Home Basic
ASUS Vivobook 16X K3605VC-MB542WS Laptop (16 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹75,990</span>",4.6/5,14 Ratings,"Intel Core i5-13500H, 2.6 Ghz Processor",16 GB RAM | 512 GB SSD Storage,16″ (40.64 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 4 GB VRAM",Upto 6 Hrs Battery Life
ASUS ROG Flow X13 GV301RA-LJ031WS Laptop (13.4 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹121,990</span>",4.4/5,17 Ratings,"AMD Octa Core Ryzen 7 - 6800HS, 3.3 Ghz Processor",16 GB RAM | 1 TB SSD Storage,13.4″ (34.04 cm) Display With Touchscreen,AMD Radeon GPU,100W Adapter
HP Pavilion Aero 13-be2046AU (7S449PA) Laptop (13.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹79,999</span>",4.4/5,17 Ratings,"AMD Octa Core Ryzen 7 - 7735U, 4.7 Ghz Processor",16 GB RAM | 1 TB SSD Storage,13.3″ (33.78 cm) Display,AMD Radeon GPU,65W Adapter
MSI 14 Intel Evo A11M-624IN Prestige 14Evo A11M-624IN Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),"<span class=""price txt-w-b"">₹62,990</span>",4.6/5,14 Ratings,Intel Core i5-1135G7 (11th Gen) Processor,16 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) LED Display,Intel Iris Xe GPU,Windows 10 Home Basic
Lenovo Yoga Slim 6 14IRH8 (83E00006IN) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹82,490</span>",4.3/5,18 Ratings,"Intel Core i5-13500H (13th Gen), 2.6 Ghz Processor",16 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) OLED Display,Intel Iris Xe GPU,"65W, Upto 10 Hrs Battery Life"
Lenovo V15 (82C500X8IH) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 256 GB SSD),"<span class=""price txt-w-b"">₹32,990</span>",4.0/5,22 Ratings,"Intel Core i3-1005G1 (10th Gen), 1.2 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) LED Display,Intel UHD GPU,Upto 5.5 Hrs Battery Life
Lenovo Thinkpad E14 Gen 4 (21E3S05B00) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹93,990</span>",3.9/5,24 Ratings,"Intel Core i7-1255U (12th Gen), 1.7 Ghz Processor",16 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel Iris Xe GPU,"65W, Upto 9.4 Hrs Battery Life"
Fujitsu UH-X 4ZR1F38022 Laptop (13.3 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹74,590</span>",4.0/5,21 Ratings,"Intel Core i5-1135G7 (11th Gen), 2.4 Ghz Processor",16 GB RAM | 512 GB SSD Storage,13.3″ (33.78 cm) Display,Intel Iris Xe GPU,"50W, Upto 11 Hrs Battery Life"
ASUS VivoBook Go 14 E1404FA-NK325WS Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹33,990</span>",4.5/5,15 Ratings,"AMD Quad Core Ryzen 3 - 7320U, 2.4 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,AMD Radeon GPU,45W Adapter
Lenovo V14 Gen 2 (82KAA002IH) Laptop (14 Inch | Core i5 11th Gen | 8 GB | DOS | 512 GB SSD),"<span class=""price txt-w-b"">₹39,990</span>",3.6/5,35 Ratings,"Intel Core i5-1135G7 (11th Gen), 4.2 Ghz Processor",8 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel Iris Xe Graphics GPU,65W Adapter
ASUS TUF Gaming A15 FA506IHRZ-HN113W Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹63,250</span>",4.4/5,16 Ratings,"AMD Hexa Core Ryzen 5 - 4600H, 4.0 Ghz Processor",16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce GTX 1650 GPU, 4 GB VRAM","150W, Upto 8 Hrs Battery Life"
HP Pavilion 14-dv1029TU (5D0C2PA) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 1 TB SSD),"<span class=""price txt-w-b"">₹75,800</span>",3.8/5,29 Ratings,"Intel Core i7-1195G7 (11th Gen), 2.7 Ghz Processor",16 GB RAM | 1 TB SSD Storage,14″ (35.56 cm) Display,Intel Iris Xe GPU,65W Adapter
Acer Nitro V ANV15-51 (UN.QN9SI.002) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹70,990</span>",4.0/5,21 Ratings,Intel Core i5-13420H Processor,16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 6 GB VRAM",135W Adapter
Acer Nitro V ANV15-51 (NH.QN9SI.003) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹70,990</span>",4.0/5,21 Ratings,Intel Core i5-13420H (13th Gen) Processor,16 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce RTX 3050 GPU, 6 GB VRAM",135W Adapter
Dell Inspiron 15 3525 (D560831WIN9SE) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD),"<span class=""price txt-w-b"">₹36,990</span>",4.5/5,15 Ratings,"AMD Dual Core Ryzen 3-3250U, 2.6 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,AMD Radeon GPU,"65W, Upto 7 Hrs Battery Life"
Lenovo Thinkpad E14 (20RAS0SD00) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 256 GB SSD),"<span class=""price txt-w-b"">₹50,999</span>",4.6/5,14 Ratings,"Intel Core i3-10110U (10th Gen), 2.1 Ghz Processor",8 GB RAM | 256 GB SSD Storage,14″ (35.56 cm) Display,Intel UHD Graphics GPU,"65W, Upto 12.8 Hrs Battery Life"
ASUS VivoBook 15 X1502ZA-EJ312WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹48,390</span>",3.7/5,30 Ratings,"Intel Core i3-1220P (12th Gen), 1.7 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) Display,Intel Iris Xe GPU,65W Adapter
ASUS VivoBook 14 X415JA-EB531WS Laptop (14 Inch | Core i5 10th Gen | 16 GB | Windows 11 | 512 GB SSD),"<span class=""price txt-w-b"">₹49,490</span>",4.0/5,22 Ratings,"Intel Core i5-1035G1 (10th Gen), 1.0 Ghz Processor",16 GB RAM | 512 GB SSD Storage,14″ (35.56 cm) Display,Intel UHD GPU,"65W, Upto 6 Hrs Battery Life"
ASUS VivoBook Ultra K513EA-EJ303TS Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD),"<span class=""price txt-w-b"">₹37,999</span>",4.1/5,22 Ratings,"Intel Core i3-1115G4 (11th Gen), 4.0 Ghz Processor",4 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) LED Display,Intel UHD GPU,42W Adapter
ASUS VivoBook Gaming F571GT-HN1062T Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),"<span class=""price txt-w-b"">₹57,990</span>",4.8/5,12 Ratings,"Intel Core i5-9300H (9th Gen), 2.4 Ghz Processor",8 GB RAM | 256 GB SSD Storage,15.6″ (39.62 cm) Display,"NVIDIA GeForce GTX 1650 GPU, 4 GB VRAM",150W Adapter
HP ENVY 15 x360 15-cp0020nr (7PR72UA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),"<span class=""price txt-w-b"">₹135,008</span>",4.1/5,19 Ratings,"AMD Quad Core Ryzen 5 2500U, 2.0 Ghz Processor",8 GB RAM | 512 GB SSD Storage,15.6″ (39.62 cm) LED Display With Touchscreen,AMD Radeon Vega 8 GPU,65W Adapter
